bbl,deed_a,deed_z,related_a,related_z,related_strict_a,related_strict_z,party_data_a,party_data_z
2040870009,2017111600862001,2024031400110001,0,0,0,0,1,1
2040900006,2021012700651001,2025041600799001,0,0,0,0,1,1
2040910013,2016093000325001,2021092000946001,0,0,0,0,1,1
2040920010,2016093000857001,2021011101192001,0,0,0,0,1,1
2040930114,2018053100749002,2022070100481001,0,0,0,0,1,1
2040930123,2016091500697001,2022091100026001,0,0,0,0,1,1
2040960019,2016060100581001,2022060200162001,0,0,0,0,1,1
2040960042,2017072600910001,2024102900195001,0,0,0,0,1,1
2040970054,,2024110700943001,0,0,0,0,0,1
2040970135,2017062400051001,2024111800068001,0,0,0,0,1,1
2040980058,2018041300803002,2024053000167001,0,0,0,0,1,1
2040990149,2020061900440001,2023121800974002,0,0,0,0,1,1
2041000024,,2024052300896001,0,0,0,0,0,1
2041030017,2017022401110001,2022102400098001,0,0,0,0,1,1
2041050001,2016061702165001,2022040600239001,0,0,0,0,1,1
2041070016,2017020100408001,2024122300762001,0,0,0,0,1,1
2041110042,2017080800378001,2021071401836001,0,0,0,0,1,1
2041130053,2019092501539001,2024101800362001,0,0,0,0,1,1
2041200024,2021102200841001,2025111300784001,0,0,0,0,1,1
2041250141,2021042800382001,2024090600230001,0,0,0,0,1,1
2041270019,2017110601159001,2024032900464001,0,0,0,0,1,1
2041280005,2021021600583001,2024092200003002,0,0,0,0,1,1
2041290004,2016072001032001,2021100100774001,0,0,0,0,1,1
2041300028,2021012900530001,2025040900226002,0,0,0,0,1,1
2041310007,2016072800935001,2024041900303001,0,0,0,0,1,1
2041310017,2021031800398001,2024031200120001,0,0,0,0,1,1
2041310044,2018120600161001,2024032700193001,0,0,0,0,1,1
2041310142,2017081600869001,2024092400424001,0,0,0,0,1,1
2041320003,2021012101222001,2024072300878002,0,0,0,0,1,1
2041570006,2020031600606001,2023040500035001,0,0,0,0,1,1
2041630002,2019090300219002,2025091500745001,0,1,0,0,1,1
2041660006,2017052400542001,2024052300234001,0,0,0,0,1,1
2041760048,2018122000506001,2025072800632001,0,0,0,0,1,1
2041900006,2016022600361001,2023063000967001,0,0,0,0,1,1
2041900022,2019031500417001,2024050801079001,0,0,0,0,1,1
2041910011,2018112001431001,2026011100097001,0,0,0,0,1,1
2041940018,2018041600998001,2024100900748001,0,0,0,0,1,1
2041980020,2019091201254001,2022111000908001,0,0,0,0,1,1
2042020074,2016102400441001,2023041400795001,0,0,0,0,1,1
2042030060,2018052200472001,2023032000318001,0,0,0,0,1,1
2042200010,2016062800207002,2022050400352001,0,0,0,0,1,1
2042200013,2018042700942001,2023031300282001,0,0,0,0,1,1
2042210020,2016071801148001,2021061800328001,0,0,0,0,1,1
2042210029,2016102100807001,2025020500605001,0,0,0,0,1,1
2042260179,2016030800540001,2022050400161001,0,0,0,0,1,1
2042300001,2018121200624001,2024100201013001,0,0,0,0,1,1
2042310127,2016080500138001,2021080201379001,0,0,0,0,1,1
2042320011,,2021071900256001,0,0,0,0,0,1
2042340043,2021020800306001,2025060900655001,0,0,0,0,1,1
2042410033,2020082500717001,2025102900678001,0,0,0,0,1,1
2042410046,2022022801256001,2026011500794001,0,0,0,0,1,1
2042420055,2018090701168001,2022060201315001,0,0,0,0,1,1
2042460009,2017021301403001,2021081100485001,0,1,0,0,1,1
2042570065,2017040300517001,2025030700545001,0,0,0,0,1,1
2042580152,2016051700003002,2023110601206001,0,0,0,0,1,1
2042620009,2016092101279001,2023060800607001,0,0,0,0,1,1
2042620028,2017062801091001,2025043000675001,0,0,0,0,1,1
2042620042,2017091500597001,2025042800856001,0,0,0,0,1,1
2042640001,2018031600829001,2025040500026001,0,0,0,0,1,1
2042640039,2019022600752001,2024081900688001,0,0,0,0,1,1
2042650039,2017121300666001,2022102800214001,0,0,0,0,1,1
2042660030,2016042200206001,2023101800790001,0,0,0,0,1,1
2042680061,2019080901071001,2025111800065002,0,0,0,0,1,1
2042700063,2020020400097002,2023081800577001,0,0,0,0,1,1
2042710031,2019070600003001,2022083001395001,0,0,0,0,1,1
2042720007,2018080701046001,2023080300428001,0,0,0,0,1,1
2042720033,2022051200889001,2026010600461001,0,0,0,0,1,1
2042760023,2016120600314001,2021071900601001,0,0,0,0,1,1
2042770031,2017092600291001,2021030501021001,0,0,0,0,1,1
2042780015,2017122100461001,2022120600251001,0,0,0,0,1,1
2042950005,2017022200520001,2025032600378001,0,0,0,0,1,1
2042950037,2016061401478001,2022050900504002,0,0,0,0,1,1
2042970028,2018041600885001,2022092100657001,0,0,0,0,1,1
2042980014,2017092000991001,2022020901479001,0,0,0,0,1,1
2042990012,2018121000465002,2022012700841001,0,0,0,0,1,1
2042990025,2016030100175001,2023072100868001,0,0,0,0,1,1
2043040007,2022092000876001,2025120300285001,0,0,0,0,1,1
2043070019,2016072600439001,2024112200573001,0,0,0,0,1,1
2043080023,2016032801219001,2023053100828001,0,0,0,0,1,1
2043130023,2020111800702001,2025081200440002,0,0,0,0,1,1
2043270036,2017091400213001,2023030500036001,0,0,0,0,1,1
2043280017,2020110600185001,2024072900126001,0,0,0,0,1,1
2043310015,2016100500417002,2021022000001001,0,0,0,0,1,1
2043310055,2020062500370001,2025100100240001,1,0,1,0,1,1
2043480014,2021040500301001,2024061300521001,0,0,0,0,1,1
2043540032,2018102901067002,2022091600545002,1,0,1,0,1,1
2043640037,2018032101051001,2022080300877001,0,1,0,0,1,1
2043650035,2016102000072001,2022081800807001,0,0,0,0,1,1
2043730001,2020120400130001,2024020500378001,0,0,0,0,1,1
2043850037,2016031700617001,2020062900603001,0,0,0,0,1,1
2043980006,2017080201528001,2021021900617003,0,0,0,0,1,1
2044040003,2018102200955002,2025110500223001,0,0,0,0,1,1
2044100063,2017110300814001,2024073100279001,0,0,0,0,1,1
2044350060,2018032901013001,2022042501435001,0,0,0,0,1,1
2044360019,2016112300238001,2024070200438001,0,0,0,0,1,1
2044370025,2021051801213001,2025062600483001,0,0,0,0,1,1
2044380020,2022033000181001,2025040300271001,0,0,0,0,1,1
2044400049,2019081600609001,2024090900434001,0,0,0,0,1,1
2044460016,2017112100189001,2022020100287001,0,0,0,0,1,1
2044470031,2019052200214001,2024061000246001,0,0,0,0,1,1
2044490073,2018012200748001,2022072900733001,0,0,0,0,1,1
2044510010,2016081900650001,2022032800431001,0,0,0,0,1,1
2044550016,2017021300984002,2024021400776001,0,0,0,0,1,1
2044570053,2016112301150004,2024070800435001,0,1,0,1,1,1
2044620011,2016080900633001,2023052600351001,0,0,0,0,1,1
2044620057,2016111600491001,2022121200422002,0,0,0,0,1,1
2044620061,2018061300011001,2022060600689001,0,0,0,0,1,1
2044660119,2017092700915001,2021051400740001,0,0,0,0,1,1
2044670050,2017112201562002,2025062900002001,1,0,1,0,1,1
2044680060,2018020900657001,2024010800379001,0,0,0,0,1,1
2044690148,2017012700554001,2023120100337001,0,0,0,0,1,1
2044710019,2020012300663001,2025032500532001,0,0,0,0,1,1
2044720050,2020041300806001,2025012101059001,0,1,0,1,1,1
2044740026,2018022700810002,2021103000026001,0,0,0,0,1,1
2044750046,2018122600162001,2024041600614001,0,0,0,0,1,1
2044750067,2017081000674001,2020083000082001,0,0,0,0,1,1
2044780014,2018032300064001,2024111400466001,0,0,0,0,1,1
2044800018,2017072500209001,2023063000608001,0,0,0,0,1,1
2044810070,2016080900618001,2022051100134001,0,0,0,0,1,1
2044810076,2018070900421001,2023041900169001,0,0,0,0,1,1
2044810119,2018072300095001,2021111001093001,0,0,0,0,1,1
2044830037,2017090600937001,2021020301348003,0,0,0,0,1,1
2044860008,2018112900465001,2024100200723001,0,0,0,0,1,1
2044860052,2017072800734001,2021061701898001,0,0,0,0,1,1
2044960054,2022050201310001,2025050500248001,0,0,0,0,1,1
2045110009,2018081700871001,2025122900433001,0,0,0,0,1,1
2045190012,2020022100273001,2025122200432002,0,0,0,0,1,1
2045200010,2019072600184001,2025060600316001,0,0,0,0,1,1
2045250021,2016060700242001,2025040800387003,0,0,0,0,1,1
2045290039,2018082200249003,2024040100667002,0,0,0,0,1,1
2045320011,2016072200877001,2024122000028004,0,0,0,0,1,1
2045330004,2017120500998001,2022072701553001,0,0,0,0,1,1
2045330114,2018022001463001,2024061300608001,0,0,0,0,1,1
2045430074,2018102500376001,2025021801009001,0,0,0,0,1,1
2045440014,2016060900738001,2020122200265001,0,0,0,0,1,1
2045440059,2020030501380001,2025041600040003,0,0,0,0,1,1
2045470022,2017121900723001,2023102700749001,0,0,0,0,1,1
2045470050,2018120701156001,2024121900146001,0,0,0,0,1,1
2045510050,2017102300909001,2021110800799002,0,0,0,0,1,1
2045530029,2018020800696003,2022040501470001,0,0,0,0,1,1
2045570018,2017091900305001,2023122000117001,0,0,0,0,1,1
2045570030,2020010201193001,2025091100558001,0,0,0,0,1,1
2045580043,2020031900078001,2025032600599001,0,0,0,0,1,1
2045600037,2019062800055001,2025050500993001,0,0,0,0,1,1
2045620020,2019091600866001,2023062300375001,0,0,0,0,1,1
2045640144,2021091301095002,2025071300027001,0,0,0,0,1,1
2045800006,2017100201224001,2025100100448001,0,0,0,0,1,1
2045800009,2022091700056001,2025102300571001,0,0,0,0,1,1
2045800010,2018060100535004,2024010500834001,0,0,0,0,1,1
2045930006,2019021500993001,2023101800152001,0,0,0,0,1,1
2045960053,2016040600431001,2022110900244001,0,0,0,0,1,1
2046040015,2020091300082002,2024073000518001,0,0,0,0,1,1
2046080025,2018070300663001,2022072201207001,0,0,0,0,1,1
2046100012,2018062800406001,2021072700002001,0,0,0,0,1,1
2046100030,2017120600167001,2022070700871002,0,0,0,0,1,1
2046110014,2020011300811002,2025062000887001,0,0,0,0,1,1
2046110041,2019011400148001,2024031300494001,0,0,0,0,1,1
2046120012,2017111501286001,2026010500666002,0,0,0,0,1,1
2046120040,2020111700361001,2025061800759001,0,0,0,0,1,1
2046150063,2017110301304001,2025040800832001,0,0,0,0,1,1
2046160007,2019081900337001,2024091200390001,0,0,0,0,1,1
2046160028,2016072500581001,2024120200681002,1,0,1,0,1,1
2046170001,2017101300890001,2022011401432001,0,0,0,0,1,1
2046170024,2018051600465001,2025090700048001,0,0,0,0,1,1
2046180001,2017050400812001,2022091601129001,0,0,0,0,1,1
2046180018,,2021012601170001,0,0,0,0,0,1
2046220058,2018021500107001,2022062800196001,0,0,0,0,1,1
2046340073,2019050700667002,2022081100286001,0,0,0,0,1,1
2046360012,2017022800514001,2023052200246001,0,0,0,0,1,1
2046370050,2016102100460001,2024100200871001,0,0,0,0,1,1
2046380013,2017041000353001,2023082600051001,0,0,0,0,1,1
2046380048,2017051500247001,2024101700684001,0,0,0,0,1,1
2046420052,2021051101171001,2024052300271001,0,0,0,0,1,1
2046460057,2018040400703002,2023071701058001,0,0,0,0,1,1
2046510027,2018100200971002,2022090600285001,0,0,0,0,1,1
2046510071,2018102501042001,2023081500425001,0,0,0,0,1,1
2046530089,2017020801520001,2022081600163001,0,0,0,0,1,1
2046540059,2020022801091001,2024022101067001,0,0,0,0,1,1
2046600048,2018082900468001,2025070300133001,0,0,0,0,1,1
2046610014,2016042000219001,2022021200146001,0,0,0,0,1,1
2046610051,2017100301110001,2021080300596002,0,0,0,0,1,1
2046610086,2016120500446001,2022110400021001,0,0,0,0,1,1
2046620004,2018042401131001,2023021700733001,0,0,0,0,1,1
2046620059,2016121501096001,2022050400395001,0,0,0,0,1,1
2046640033,2017071301000001,2023021500169001,0,0,0,0,1,1
2046640069,2016081500710001,,0,0,0,0,1,0
2046640075,2016022900167001,2020111800632001,0,0,0,0,1,1
2046650004,2022080500275001,2025082200103001,0,0,0,0,1,1
2046650175,2019012301136001,2024060300930001,0,0,0,0,1,1
2046680023,2017010600889001,2022101200155001,0,0,0,0,1,1
2046690079,2017090800361001,2021042101304001,0,0,0,0,1,1
2046720042,2019011500839001,2024101501090001,0,0,0,0,1,1
2046740048,2017120700326001,2025021400561001,0,0,0,0,1,1
2046740075,2016032900604002,2024120700020001,0,0,0,0,1,1
2046760031,2017060800262001,2022110400624001,0,0,0,0,1,1
2046770039,2021042801311001,2025080100985001,0,0,0,0,1,1
2046790054,2016020400341001,2024032500348002,1,0,1,0,1,1
2046790165,2019030600742001,2025052800858001,0,0,0,0,1,1
2046800056,2018013000654001,2023121400383001,0,0,0,0,1,1
2046820034,2017112800694001,2021080201317001,0,0,0,0,1,1
2046840018,2020022700585001,2025101400882003,0,0,0,0,1,1
2046870065,2016110201060001,2023051100578001,0,0,0,0,1,1
2046880021,2018091700333001,2022022201194001,0,0,0,0,1,1
2046910055,2019092100054001,2024121700206001,0,0,0,0,1,1
2046920012,2018100300806001,2026010200137001,0,0,0,0,1,1
2046960009,2016040401223001,2020052800436001,0,0,0,0,1,1
2046970046,2016101000599001,2022102200040001,0,0,0,0,1,1
2046990006,2017011701078001,2021121400452001,0,0,0,0,1,1
2047000051,2020050700209001,2024071500390001,0,0,0,0,1,1
2047040039,2017012500554001,2020022400302001,0,0,0,0,1,1
2047110055,2017092001248002,2021040601233001,0,0,0,0,1,1
2047140017,2016070601229001,2024062200013001,0,0,0,0,1,1
2047170025,2016030400224001,2020120901067001,0,0,0,0,1,1
2047170038,2016121900281001,2020040600375001,0,0,0,0,1,1
2047210109,2019072200188001,2024101100491001,0,0,0,0,1,1
2047240041,2019070300735001,2022090101139001,0,0,0,0,1,1
2047330010,2019091200507001,2024062700125001,0,0,0,0,1,1
2047330020,2017012401331001,2021070700454001,0,0,0,0,1,1
2047340023,2017042400112001,2021042200085001,0,0,0,0,1,1
2047340176,2019082601151001,2024112000709001,0,0,0,0,1,1
2047360027,2020120100614001,2024122400240001,0,0,0,0,1,1
2047390050,2020091700670001,2024062400145001,1,0,1,0,1,1
2047390149,2018040200141001,2024120300670001,0,0,0,0,1,1
2047400040,2019080600966001,2023010300480001,0,0,0,0,1,1
2047410051,2016020100199001,2022102800301001,0,0,0,0,1,1
2047420003,2018092700541001,2024081600245001,0,0,0,0,1,1
2047420014,2018032800366001,2021102001291001,0,0,0,0,1,1
2047430029,2018042300638001,2023072000289001,0,0,0,0,1,1
2047440006,2017090300020001,2022081100349001,0,0,0,0,1,1
2047440008,2016042000294001,2025100900665001,0,0,0,0,1,1
2047450007,2018032200583001,2022123000403001,0,0,0,0,1,1
2047500001,2017050300942001,2021121500670001,0,0,0,0,1,1
2047500034,2018080200873001,2022082600212001,0,0,0,0,1,1
2047510025,2019070500145001,2024112100881001,0,0,0,0,1,1
2047520074,2016042700120001,2019111500703001,0,0,0,0,1,1
2047520127,,2021120500073001,0,0,0,0,0,1
2047550064,2017090800548001,2025040301148001,0,0,0,0,1,1
2047590031,2021052701052001,2025051200419001,0,0,0,0,1,1
2047610029,2016033000582001,2019102400170001,1,0,1,0,1,1
2047620070,2016062200257001,2023110100369001,0,0,0,0,1,1
2047620162,2020021400334001,2025120100496001,0,0,0,0,1,1
2047640056,,2025062400933001,0,0,0,0,0,1
2047670031,2019121701017001,2023110300074001,0,0,0,0,1,1
2047680012,2016082301383001,2025010800835001,0,0,0,0,1,1
2047730043,2020010200402001,2024051700063001,0,0,0,0,1,1
2047740120,2020021901275001,2023060500292001,0,0,0,0,1,1
2047790054,2017112100457001,2021052400259001,0,0,0,0,1,1
2047800011,2016071900494003,2022060300487001,0,0,0,0,1,1
2047840032,2020120301029002,2025091800890001,0,0,0,0,1,1
2047970052,2019120600827001,2023050200911001,0,0,0,0,1,1
2047990137,2016021801436001,2020122400317002,0,0,0,0,1,1
2048240066,2018061800464001,2023112200909001,0,0,0,0,1,1
2048240071,2018062500765001,2022071900892001,0,0,0,0,1,1
2048240080,2016072100296001,2022031401317001,0,0,0,0,1,1
2048250016,2019010700470001,2024041000571001,0,0,0,0,1,1
2048250017,2018041700905001,2024123100503001,0,0,0,0,1,1
2048250035,2019041100257001,2023032900438001,0,0,0,0,1,1
2048250067,2021021900211001,2025110300787001,0,0,0,0,1,1
2048260021,2018061200693001,2025012800401001,1,0,1,0,1,1
2048260035,2018080600979001,2022012001200001,0,0,0,0,1,1
2048270074,2016091400010001,2024020100311001,0,0,0,0,1,1
2048280009,2018080100252001,2024111400751001,0,0,0,0,1,1
2048320027,2017082900629001,2022020900268001,0,0,0,0,1,1
2048320077,2022041400817002,2025120800472001,0,0,0,0,1,1
2048330013,2017040400301001,2021071900851001,0,0,0,0,1,1
2048340019,2019082601107001,2025040300388001,0,0,0,0,1,1
2048350012,2021102600831001,2025010800042001,0,0,0,0,1,1
2048360021,2021060200532001,2025082001070001,0,0,0,0,1,1
2048370012,2018041300002001,2025073000467001,0,0,0,0,1,1
2048390001,2018041900433001,2022070600549001,0,0,0,0,1,1
2048430083,2017092800196001,2025102900516001,0,0,0,0,1,1
2048460057,2016012100061001,2024060700556001,0,0,0,0,1,1
2048470055,2016050501012001,2022062300503001,0,0,0,0,1,1
2048470116,2016022900103001,2021070101035001,0,0,0,0,1,1
2048490056,2019082701399001,2023101200857002,0,0,0,0,1,1
2048500035,2019090600326001,,0,0,0,0,1,0
2048510026,2016092601618001,2025040300916001,0,0,0,0,1,1
2048510048,2017070600702001,2023092000879001,0,0,0,0,1,1
2048520066,2017051601006001,2022082500111001,0,0,0,0,1,1
2048530064,2018012601241001,2025060900766001,0,0,0,0,1,1
2048550078,2020041800013001,2024122001131001,0,0,0,0,1,1
2048570037,2017090500043001,2024101000287002,0,0,0,0,1,1
2048570039,2017101001217001,2021091400135001,0,0,0,0,1,1
2048590017,2019020100154001,2024010800838001,0,0,0,0,1,1
2048600030,2016083100472001,2020111901224001,0,0,0,0,1,1
2048600035,2020020700148002,2024072400193002,0,0,0,0,1,1
2048610060,2016101400877001,2024010801158001,0,0,0,0,1,1
2048650009,2019082000989001,2023021700831001,0,0,0,0,1,1
2048650089,2017121800705001,2025052101141001,0,0,0,0,1,1
2048690020,2019040300845001,2025011600500001,0,0,0,0,1,1
2048690021,2019032801017001,2024062500223001,0,0,0,0,1,1
2048690123,2019062601130001,2025080900051001,0,0,0,0,1,1
2048700067,2017033101051001,2023102700323002,0,0,0,0,1,1
2048720053,2017122800246001,2025011300448001,0,0,0,0,1,1
2048730027,2016042001055003,2022122100447003,0,0,0,0,1,1
2048730058,2016021900299001,2023102300949001,0,0,0,0,1,1
2048730077,2018111600985001,2023122700273001,0,0,0,0,1,1
2048750026,2019011000889001,2024093000978001,0,0,0,0,1,1
2048760043,2018030900609001,2023013000159001,0,0,0,0,1,1
2048760047,2017052501191001,2023060700271001,0,0,0,0,1,1
2048770031,2018050300733001,2026010800922001,0,0,0,0,1,1
2048770037,2017022200958001,2022070600524001,0,0,0,0,1,1
2048810097,2017061400201001,2022020700109001,0,0,0,0,1,1
2048970080,2017062201452001,2026012901180001,0,0,0,0,1,1
2049210149,2016091300738001,2021011901443001,0,0,0,0,1,1
2049240123,2016022400241001,2023012400159002,0,0,0,0,1,1
2049290050,2016122900728001,2020123000931001,0,0,0,0,1,1
2049340046,2019071900916001,2023020100622001,0,0,0,0,1,1
2049390022,2017040300913001,2021080300711001,0,0,0,0,1,1
2049550047,2017102601708001,2022062800443001,0,0,0,0,1,1
2049550054,2017010501141001,2021050301633001,0,0,0,0,1,1
2049570057,2019092301042001,2024081500122001,0,0,0,0,1,1
2049590043,2017072701616001,2021091500634001,0,0,0,0,1,1
2049600070,2016061402123001,2021072000362002,0,0,0,0,1,1
2049670065,2017080200634001,2021102500704001,0,0,0,0,1,1
2049690039,2016041300747001,2019051600700001,0,0,0,0,1,1
2049810002,2017091400915002,2020120900030001,0,0,0,0,1,1
2049810020,2017050200952002,2021120100458001,0,0,0,0,1,1
2049810088,2016102100354001,2026012800653001,0,0,0,0,1,1
2049820002,2017012401699001,2023102400830001,0,0,0,0,1,1
2049830023,2017050800794001,2022011201351001,0,0,0,0,1,1
2049830062,2017032000665001,2021123100004001,0,0,0,0,1,1
2049840001,2017012701228001,2021051100187002,0,0,0,0,1,1
2049850176,2017010401109001,2022072900433001,0,0,0,0,1,1
2049980023,2016090100739001,2020030400965001,0,0,0,0,1,1
2050040014,2018052300501001,2024103000551003,0,0,0,0,1,1
2050060042,2018070600095002,2024061400578002,0,0,0,0,1,1
2050090041,2016101300492001,2025090500489001,0,0,0,0,1,1
2050090053,2018070900565001,2023082200963001,0,0,0,0,1,1
2050090071,2017060500872001,2025091200179001,0,0,0,0,1,1
2050100025,2016061500404001,2020042400476001,0,0,0,0,1,1
2050100032,2016080400766001,2021041600567002,0,0,0,0,1,1
2050120011,2017100200887001,2022062400591001,0,0,0,0,1,1
2050220045,2018021900061001,2021072000749001,0,0,0,0,1,1
2050240008,2017100201000001,2023030600599001,0,0,0,0,1,1
2050260089,2017011800354001,2022101300172001,0,0,0,0,1,1
2050400013,2016092800167001,2021071201228001,0,0,0,0,1,1
2050440005,2017051700232001,2021010800323001,0,0,0,0,1,1
2050450068,2016070500440001,2024082500016001,0,0,0,0,1,1
2050490072,2019101501687001,2026010200293001,0,0,0,0,1,1
2050500002,,,0,0,0,0,0,0
2050510030,2019070300732001,2022120800003001,0,0,0,0,1,1
2050510065,2021021000988001,2025022701083001,0,0,0,0,1,1
2050550054,2016081900683002,2020021200656001,0,0,0,0,1,1
